id_gol,id_partido,anio,id_seleccion,equipo,id_jugador,jugador,minuto,es_penal,es_autogol
2157,1289,2010,17,Chile,636,Jean Beausejour,34,NO,NO
2158,1290,2010,74,Suiza,8089,Gelson Fernandes,52,NO,NO
2159,1291,2010,17,Chile,684,Mark Gonzalez,75,NO,NO
2160,1292,2010,34,España,5091,David Villa,17,NO,NO
2161,1292,2010,34,España,5091,David Villa,51,NO,NO
2162,1293,2010,17,Chile,706,Rodrigo Millar,47,NO,NO
2163,1293,2010,34,España,5091,David Villa,24,NO,NO
2164,1293,2010,34,España,4948,Andrés Iniesta,37,NO,NO
2165,1343,2010,80,Uruguay,6010,Luis Suarez,8,NO,NO
2166,1343,2010,80,Uruguay,6010,Luis Suarez,80,NO,NO
2167,1343,2010,21,Corea del Sur,7037,Chung-yong Lee,68,NO,NO
2168,1344,2010,35,Estados Unidos,2789,Landon Donovan,62,NO,NO
2169,1344,2010,38,Ghana,1466,Kevin Prince Boateng,5,NO,NO
2170,1344,2010,38,Ghana,1474,Asamoah Gyan,93,NO,NO
2171,1345,2010,1,Alemania,6176,Miroslav Klose,20,NO,NO
2172,1345,2010,1,Alemania,6248,Lukas Podolski,32,NO,NO
2173,1345,2010,1,Alemania,6226,Thomas Müller,67,NO,NO
2174,1345,2010,1,Alemania,6226,Thomas Müller,70,NO,NO
2175,1345,2010,44,Inglaterra,1414,Matt Upson,37,NO,NO
2176,1346,2010,6,Argentina,5422,Carlos Tevez,26,NO,NO
2177,1346,2010,6,Argentina,5282,Gonzalo Higuain,33,NO,NO
2178,1346,2010,6,Argentina,5422,Carlos Tevez,52,NO,NO
2179,1346,2010,56,México,7753,Javier Hernandez,71,NO,NO
2180,1347,2010,60,Paises Bajos,6471,Arjen Robben,18,NO,NO
2181,1347,2010,60,Paises Bajos,6481,Wesley Sneijder,84,NO,NO
2182,1347,2010,32,Eslovaquia,814,Robert Vittek,90,SI,NO
2183,1348,2010,11,Brasil,1673,Juan,35,NO,NO
2184,1348,2010,11,Brasil,1694,Luis Fabiano,38,NO,NO
2185,1348,2010,11,Brasil,1787,Robinho,59,NO,NO
2186,1350,2010,34,España,5091,David Villa,63,NO,NO
2187,1351,2010,60,Paises Bajos,6481,Wesley Sneijder,53,NO,NO
2188,1351,2010,60,Paises Bajos,6481,Wesley Sneijder,68,NO,NO
2189,1351,2010,11,Brasil,1787,Robinho,10,NO,NO
2190,1352,2010,80,Uruguay,5872,Diego Forlan,55,NO,NO
2191,1352,2010,38,Ghana,1488,Sulley Muntari,45,NO,NO
2192,1353,2010,1,Alemania,6226,Thomas Müller,3,NO,NO
2193,1353,2010,1,Alemania,6176,Miroslav Klose,68,NO,NO
2194,1353,2010,1,Alemania,6099,Arne Friedrich,74,NO,NO
2195,1353,2010,1,Alemania,6176,Miroslav Klose,89,NO,NO
2196,1354,2010,34,España,5091,David Villa,83,NO,NO
2197,1355,2010,80,Uruguay,5872,Diego Forlan,41,NO,NO
2198,1355,2010,80,Uruguay,5956,Maximiliano Pereira,90,NO,NO
2199,1355,2010,60,Paises Bajos,6498,Giovanni Van Bronckhorst,18,NO,NO
2200,1355,2010,60,Paises Bajos,6481,Wesley Sneijder,70,NO,NO
2201,1355,2010,60,Paises Bajos,6471,Arjen Robben,73,NO,NO
2202,1356,2010,34,España,5028,Carles Puyol,73,NO,NO
2203,1357,2010,80,Uruguay,5841,Edinson Cavani,28,NO,NO
2204,1357,2010,80,Uruguay,5872,Diego Forlan,51,NO,NO
2205,1357,2010,1,Alemania,6226,Thomas Müller,19,NO,NO
2206,1357,2010,1,Alemania,6158,Marcell Jansen,56,NO,NO
2207,1357,2010,1,Alemania,6168,Sami Khedira,82,NO,NO
2208,1358,2010,34,España,4948,Andrés Iniesta,116,NO,NO
2209,1359,2014,11,Brasil,1735,Neymar Jr.,29,NO,NO
2210,1359,2014,11,Brasil,1735,Neymar Jr.,71,SI,NO
2211,1359,2014,11,Brasil,1744,Oscar,90,NO,NO
2212,1359,2014,24,Croacia,1707,Marcelo,11,NO,SI
2213,1360,2014,56,México,7820,Oribe Peralta,61,NO,NO
2214,1362,2014,24,Croacia,1126,Ivica Olic,11,NO,NO
2215,1362,2014,24,Croacia,1129,Ivan Perisic,48,NO,NO
2216,1362,2014,24,Croacia,1122,Mario Mandzukic,61,NO,NO
2217,1362,2014,24,Croacia,1122,Mario Mandzukic,73,NO,NO
2218,1363,2014,14,Camerún,926,Joel Matip,26,NO,NO
2219,1363,2014,11,Brasil,1735,Neymar Jr.,17,NO,NO
2220,1363,2014,11,Brasil,1735,Neymar Jr.,34,NO,NO
2221,1363,2014,11,Brasil,1634,Fred,49,NO,NO
2222,1363,2014,11,Brasil,1627,Fernandinho,84,NO,NO
2223,1364,2014,24,Croacia,1129,Ivan Perisic,87,NO,NO
2224,1364,2014,56,México,7777,Rafael Marquez,72,NO,NO
2225,1364,2014,56,México,7739,Andres Guardado,75,NO,NO
2226,1364,2014,56,México,7753,Javier Hernandez,82,NO,NO
2227,1365,2014,34,España,4857,Xabi Alonso,27,SI,NO
2228,1365,2014,60,Paises Bajos,6518,Robin Van Persie,44,NO,NO
2229,1365,2014,60,Paises Bajos,6471,Arjen Robben,53,NO,NO
2230,1365,2014,60,Paises Bajos,6393,Stefan de Vrij,65,NO,NO
2231,1365,2014,60,Paises Bajos,6518,Robin Van Persie,72,NO,NO
2232,1365,2014,60,Paises Bajos,6471,Arjen Robben,80,NO,NO
2233,1366,2014,17,Chile,757,Alexis Sanchez,12,NO,NO
2234,1366,2014,17,Chile,778,Jorge Valdivia,14,NO,NO
2235,1366,2014,17,Chile,636,Jean Beausejour,90,NO,NO
2236,1366,2014,7,Australia,7294,Tim Cahill,35,NO,NO
2237,1367,2014,17,Chile,782,Eduardo Vargas,20,NO,NO
2238,1367,2014,17,Chile,629,Charles Aránguiz,43,NO,NO
2239,1368,2014,7,Australia,7294,Tim Cahill,21,NO,NO
2240,1368,2014,7,Australia,7320,Mile Jedinak,54,SI,NO
2241,1368,2014,60,Paises Bajos,6471,Arjen Robben,20,NO,NO
2242,1368,2014,60,Paises Bajos,6518,Robin Van Persie,58,NO,NO
2243,1368,2014,60,Paises Bajos,6397,Memphis Depay,68,NO,NO
2244,1369,2014,34,España,5091,David Villa,36,NO,NO
2245,1369,2014,34,España,5076,Fernando Torres,69,NO,NO
2246,1369,2014,34,España,4987,Juan Mata,82,NO,NO
2247,1370,2014,60,Paises Bajos,6402,Leroy Fer,77,NO,NO
2248,1370,2014,60,Paises Bajos,6397,Memphis Depay,90,NO,NO
2249,1371,2014,19,Colombia,2641,Pablo Armero,5,NO,NO
2250,1371,2014,19,Colombia,2676,Teófilo Gutiérrez,58,NO,NO
2251,1371,2014,19,Colombia,2715,James Rodríguez,90,NO,NO
2252,1372,2014,23,Costa de Marfil,6767,Wilfried Bony,64,NO,NO
2253,1372,2014,23,Costa de Marfil,6779,Gervinho,66,NO,NO
2254,1372,2014,53,Japón,94,Keisuke Honda,16,NO,NO
2255,1373,2014,19,Colombia,2715,James Rodríguez,64,NO,NO
2256,1373,2014,19,Colombia,2709,Juan Quintero,70,NO,NO
2257,1373,2014,23,Costa de Marfil,6779,Gervinho,73,NO,NO
2258,1375,2014,53,Japón,152,Shinji Okazaki,45,NO,NO
2259,1375,2014,19,Colombia,2658,Juan Guillermo Cuadrado,17,SI,NO
2260,1375,2014,19,Colombia,2688,Jackson Martinez,55,NO,NO
2261,1375,2014,19,Colombia,2688,Jackson Martinez,82,NO,NO
2262,1375,2014,19,Colombia,2715,James Rodríguez,90,NO,NO
2263,1376,2014,39,Grecia,2619,Andreas Samaris,42,NO,NO
2264,1376,2014,39,Grecia,2618,Georgios Samaras,90,SI,NO
2265,1376,2014,23,Costa de Marfil,6767,Wilfried Bony,74,NO,NO
2266,1377,2014,80,Uruguay,5841,Edinson Cavani,24,SI,NO
2267,1377,2014,22,Costa Rica,1977,Joel Campbell,54,NO,NO
2268,1377,2014,22,Costa Rica,1993,Óscar Duarte,57,NO,NO
2269,1377,2014,22,Costa Rica,2054,Marco Ureña,84,NO,NO
2270,1378,2014,44,Inglaterra,1407,Daniel Sturridge,37,NO,NO
2271,1378,2014,51,Italia,5679,Claudio Marchisio,35,NO,NO
2272,1378,2014,51,Italia,5535,Mario Balotelli,50,NO,NO
2273,1379,2014,80,Uruguay,6010,Luis Suarez,39,NO,NO
2274,1379,2014,80,Uruguay,6010,Luis Suarez,85,NO,NO
2275,1379,2014,44,Inglaterra,1380,Wayne Rooney,75,NO,NO
2276,1380,2014,22,Costa Rica,2042,Bryan Ruiz,44,NO,NO
2277,1381,2014,80,Uruguay,5883,Diego Godin,81,NO,NO
2278,1383,2014,74,Suiza,8149,Admir Mehmedi,48,NO,NO
2279,1383,2014,74,Suiza,8187,Haris Seferovic,90,NO,NO
2280,1383,2014,27,Ecuador,76,Enner Valencia,22,NO,NO
2281,1384,2014,36,Francia,3842,Karim Benzema,45,SI,NO
2282,1384,2014,36,Francia,241,Noel Valladares,48,NO,SI
2283,1384,2014,36,Francia,3842,Karim Benzema,72,NO,NO
2284,1385,2014,74,Suiza,8076,Blerim Dzemaili,81,NO,NO
2285,1385,2014,74,Suiza,8228,Granit Xhaka,87,NO,NO
2286,1385,2014,36,Francia,3923,Olivier Giroud,17,NO,NO
2287,1385,2014,36,Francia,3990,Blaise Matuidi,18,NO,NO
2288,1385,2014,36,Francia,4061,Mathieu Valbuena,40,NO,NO
2289,1385,2014,36,Francia,3842,Karim Benzema,67,NO,NO
2290,1385,2014,36,Francia,4041,Moussa Sissoko,73,NO,NO
2291,1386,2014,41,Honduras,203,Carlo Costly,31,NO,NO
2292,1386,2014,27,Ecuador,76,Enner Valencia,34,NO,NO
2293,1386,2014,27,Ecuador,76,Enner Valencia,65,NO,NO
2294,1387,2014,74,Suiza,8190,Xherdan Shaqiri,6,NO,NO
2295,1387,2014,74,Suiza,8190,Xherdan Shaqiri,31,NO,NO
2296,1387,2014,74,Suiza,8190,Xherdan Shaqiri,71,NO,NO
2297,1389,2014,6,Argentina,8020,Sead Kolasinac,3,NO,SI
2298,1389,2014,6,Argentina,5318,Lionel Messi,65,NO,NO
2299,1389,2014,10,Bosnia-Herzegovina,8018,Vedad Ibisevic,84,NO,NO
2300,1391,2014,6,Argentina,5318,Lionel Messi,90,NO,NO
2301,1392,2014,57,Nigeria,4509,Peter Odemwingie,29,NO,NO
2302,1393,2014,57,Nigeria,4499,Ahmed Musa,4,NO,NO
2303,1393,2014,57,Nigeria,4499,Ahmed Musa,47,NO,NO
2304,1393,2014,6,Argentina,5318,Lionel Messi,3,NO,NO
2305,1393,2014,6,Argentina,5318,Lionel Messi,45,NO,NO
2306,1393,2014,6,Argentina,5383,Marcos Rojo,50,NO,NO
2307,1394,2014,10,Bosnia-Herzegovina,8014,Edin Dzeko,23,NO,NO
2308,1394,2014,10,Bosnia-Herzegovina,8025,Miralem Pjanic,59,NO,NO
2309,1394,2014,10,Bosnia-Herzegovina,8032,Avdija Vrsajevic,83,NO,NO
2310,1394,2014,48,Irán,4110,Reza Ghoochannejhad,82,NO,NO
2311,1395,2014,1,Alemania,6226,Thomas Müller,12,SI,NO
2312,1395,2014,1,Alemania,6150,Mats Hummels,32,NO,NO
2313,1395,2014,1,Alemania,6226,Thomas Müller,45,NO,NO
2314,1395,2014,1,Alemania,6226,Thomas Müller,78,NO,NO
2315,1396,2014,38,Ghana,1462,Andre Ayew,82,NO,NO
2316,1396,2014,35,Estados Unidos,2783,Clint Dempsey,1,NO,NO
2317,1396,2014,35,Estados Unidos,2760,John Anthony Brooks,86,NO,NO
2318,1397,2014,1,Alemania,6111,Mario Götze,51,NO,NO
2319,1397,2014,1,Alemania,6176,Miroslav Klose,71,NO,NO
2320,1397,2014,38,Ghana,1462,Andre Ayew,54,NO,NO
2321,1397,2014,38,Ghana,1474,Asamoah Gyan,63,NO,NO
2322,1398,2014,35,Estados Unidos,2825,Jermaine Jones,64,NO,NO
2323,1398,2014,35,Estados Unidos,2783,Clint Dempsey,81,NO,NO
2324,1398,2014,65,Portugal,3274,Nani,5,NO,NO
2325,1398,2014,65,Portugal,3323,Silvestre Varela,90,NO,NO
2326,1399,2014,1,Alemania,6226,Thomas Müller,55,NO,NO
2327,1400,2014,65,Portugal,1467,John Boye,31,NO,SI
2328,1400,2014,65,Portugal,3307,Cristiano Ronaldo,80,NO,NO
2329,1400,2014,38,Ghana,1474,Asamoah Gyan,57,NO,NO
2330,1401,2014,13,Bélgica,6619,Marouane Fellaini,70,NO,NO
2331,1401,2014,13,Bélgica,6655,Dries Mertens,80,NO,NO
2332,1401,2014,5,Argelia,6856,Sofiane Feghouli,25,SI,NO
2333,1402,2014,69,Rusia,317,Alexander Kerzhakov,74,NO,NO
2334,1402,2014,21,Corea del Sur,7046,Keun-Ho Lee,68,NO,NO
2335,1403,2014,13,Bélgica,6672,Divock Origi,88,NO,NO
2336,1404,2014,21,Corea del Sur,7086,Heung-Min Son,50,NO,NO
2337,1404,2014,21,Corea del Sur,7031,Ja-Cheol Koo,72,NO,NO
2338,1404,2014,5,Argelia,6892,Islam Slimani,26,NO,NO
2339,1404,2014,5,Argelia,6864,Rafik Halliche,28,NO,NO
2340,1404,2014,5,Argelia,6852,Abdelmoumene Djabou,38,NO,NO
2341,1404,2014,5,Argelia,6845,Yacine Brahimi,62,NO,NO
2342,1405,2014,13,Bélgica,6748,Jan Vertonghen,78,NO,NO
2343,1406,2014,5,Argelia,6892,Islam Slimani,60,NO,NO
2344,1406,2014,69,Rusia,327,Alexander Kokorin,6,NO,NO
2345,1455,2014,11,Brasil,1591,David Luiz,18,NO,NO
2346,1455,2014,17,Chile,757,Alexis Sanchez,32,NO,NO
2347,1456,2014,19,Colombia,2715,James Rodríguez,28,NO,NO
2348,1456,2014,19,Colombia,2715,James Rodríguez,50,NO,NO
2349,1457,2014,60,Paises Bajos,6481,Wesley Sneijder,88,NO,NO
2350,1457,2014,60,Paises Bajos,6418,Klaas Jan Huntelaar,90,SI,NO
2351,1457,2014,56,México,7709,Giovani dos Santos,48,NO,NO
2352,1458,2014,22,Costa Rica,2042,Bryan Ruiz,52,NO,NO
2353,1458,2014,39,Grecia,2614,Sokratis Papastathopoulos,90,NO,NO
2354,1459,2014,36,Francia,4013,Paul Pogba,79,NO,NO
2355,1459,2014,36,Francia,4544,Joseph Yobo,90,NO,SI
2356,1460,2014,1,Alemania,6277,André Schürrle,92,NO,NO
2357,1460,2014,1,Alemania,6240,Mesut Ozil,120,NO,NO
2358,1460,2014,5,Argelia,6852,Abdelmoumene Djabou,120,NO,NO
2359,1461,2014,6,Argentina,5238,Angel Di Maria,118,NO,NO
2360,1462,2014,13,Bélgica,6588,Kevin De Bruyne,93,NO,NO
2361,1462,2014,13,Bélgica,6648,Romelu Lukaku,105,NO,NO
2362,1462,2014,35,Estados Unidos,2809,Julian Green,107,NO,NO
2363,1463,2014,11,Brasil,1804,Thiago Silva,7,NO,NO
2364,1463,2014,11,Brasil,1591,David Luiz,69,NO,NO
2365,1463,2014,19,Colombia,2715,James Rodríguez,80,SI,NO
2366,1464,2014,1,Alemania,6150,Mats Hummels,13,NO,NO
2367,1466,2014,6,Argentina,5282,Gonzalo Higuain,8,NO,NO
2368,1467,2014,11,Brasil,1744,Oscar,90,NO,NO
2369,1467,2014,1,Alemania,6226,Thomas Müller,11,NO,NO
2370,1467,2014,1,Alemania,6176,Miroslav Klose,23,NO,NO
2371,1467,2014,1,Alemania,6189,Toni Kroos,24,NO,NO
2372,1467,2014,1,Alemania,6189,Toni Kroos,26,NO,NO
2373,1467,2014,1,Alemania,6168,Sami Khedira,29,NO,NO
2374,1467,2014,1,Alemania,6277,André Schürrle,69,NO,NO
2375,1467,2014,1,Alemania,6277,André Schürrle,79,NO,NO
2376,1469,2014,60,Paises Bajos,6518,Robin Van Persie,3,SI,NO
2377,1469,2014,60,Paises Bajos,6365,Daley Blind,17,NO,NO
2378,1469,2014,60,Paises Bajos,6535,Georginio Wijnaldum,90,NO,NO
2379,1470,2014,1,Alemania,6111,Mario Götze,113,NO,NO
2380,1471,2018,69,Rusia,299,Yury Gazinsky,12,NO,NO
2381,1471,2018,69,Rusia,274,Denis Cheryshev,43,NO,NO
2382,1471,2018,69,Rusia,289,Artem Dzyuba,71,NO,NO
2383,1471,2018,69,Rusia,274,Denis Cheryshev,90,NO,NO
2384,1471,2018,69,Rusia,302,Aleksandr Golovin,90,NO,NO
2385,1472,2018,80,Uruguay,5882,José María Giménez,89,NO,NO
2386,1473,2018,69,Rusia,2083,Ahmed Fathy,47,NO,SI
2387,1473,2018,69,Rusia,274,Denis Cheryshev,59,NO,NO
2388,1473,2018,69,Rusia,289,Artem Dzyuba,62,NO,NO
2389,1473,2018,28,Egipto,2112,Mohamed Salah,73,SI,NO
2390,1474,2018,80,Uruguay,6010,Luis Suarez,23,NO,NO
2391,1475,2018,80,Uruguay,6010,Luis Suarez,10,NO,NO
2392,1475,2018,80,Uruguay,274,Denis Cheryshev,23,NO,SI
2393,1475,2018,80,Uruguay,5841,Edinson Cavani,90,NO,NO
2394,1476,2018,4,Arabia Saudita,4798,Salman Al-Faraj,45,SI,NO
2395,1476,2018,4,Arabia Saudita,4797,Salem Al-Dawsari,90,NO,NO
2396,1476,2018,28,Egipto,2112,Mohamed Salah,22,NO,NO
2397,1477,2018,65,Portugal,3307,Cristiano Ronaldo,4,SI,NO
2398,1477,2018,65,Portugal,3307,Cristiano Ronaldo,44,NO,NO
2399,1477,2018,65,Portugal,3307,Cristiano Ronaldo,88,NO,NO
2400,1477,2018,34,España,4902,Diego Costa,24,NO,NO
2401,1477,2018,34,España,4902,Diego Costa,55,NO,NO
2402,1477,2018,34,España,5000,Nacho,58,NO,NO
2403,1478,2018,48,Irán,8319,Aziz Bouhaddouz,90,NO,SI
2404,1479,2018,65,Portugal,3307,Cristiano Ronaldo,4,NO,NO
2405,1480,2018,34,España,4902,Diego Costa,54,NO,NO
2406,1481,2018,48,Irán,4083,Karim Ansarifard,90,SI,NO
2407,1481,2018,65,Portugal,3299,Ricardo Quaresma,45,NO,NO
2408,1482,2018,34,España,4951,Isco,19,NO,NO
2409,1482,2018,34,España,4870,Iago Aspas,90,NO,NO
2410,1482,2018,55,Marruecos,8322,Khalid Boutaïb,14,NO,NO
2411,1482,2018,55,Marruecos,8357,Youssef En-Nesyri,81,NO,NO
2412,1483,2018,36,Francia,3930,Antoine Griezmann,58,SI,NO
2413,1483,2018,36,Francia,7289,Aziz Behich,81,NO,SI
2414,1483,2018,7,Australia,7320,Mile Jedinak,62,SI,NO
2415,1484,2018,26,Dinamarca,4293,Yussuf Yurary Poulsen,59,NO,NO
2416,1485,2018,36,Francia,3992,Kylian Mbappé,34,NO,NO
2417,1486,2018,26,Dinamarca,4210,Christian Eriksen,7,NO,NO
2418,1486,2018,7,Australia,7320,Mile Jedinak,38,SI,NO
2419,1488,2018,63,Perú,2138,André Carrillo,18,NO,NO
2420,1488,2018,63,Perú,2172,Paolo Guerrero,50,NO,NO
2421,1489,2018,6,Argentina,5151,Sergio Agüero,19,NO,NO
2422,1489,2018,49,Islandia,7129,Alfred Finnbogason,23,NO,NO
2423,1490,2018,24,Croacia,4478,Oghenekaro Etebo,32,NO,SI
2424,1490,2018,24,Croacia,1124,Luka Modric,71,SI,NO
2425,1491,2018,24,Croacia,1139,Ante Rebic,53,NO,NO
2426,1491,2018,24,Croacia,1124,Luka Modric,80,NO,NO
2427,1491,2018,24,Croacia,1137,Ivan Rakitic,90,NO,NO
2428,1492,2018,57,Nigeria,4499,Ahmed Musa,49,NO,NO
2429,1492,2018,57,Nigeria,4499,Ahmed Musa,75,NO,NO
2430,1493,2018,57,Nigeria,4498,Victor Moses,51,SI,NO
2431,1493,2018,6,Argentina,5318,Lionel Messi,14,NO,NO
2432,1493,2018,6,Argentina,5383,Marcos Rojo,86,NO,NO
2433,1494,2018,49,Islandia,7142,Gylfi Sigurdsson,76,SI,NO
2434,1494,2018,24,Croacia,1078,Milan Badelj,53,NO,NO
2435,1494,2018,24,Croacia,1129,Ivan Perisic,90,NO,NO
2436,1495,2018,11,Brasil,1762,Philippe Coutinho,20,NO,NO
2437,1495,2018,74,Suiza,8232,Steven Zuber,50,NO,NO
2438,1496,2018,71,Serbia,3619,Aleksandar Kolarov,56,NO,NO
2439,1497,2018,11,Brasil,1762,Philippe Coutinho,90,NO,NO
2440,1497,2018,11,Brasil,1735,Neymar Jr.,90,NO,NO
2441,1498,2018,71,Serbia,3666,Aleksandar Mitrović,5,NO,NO
2442,1498,2018,74,Suiza,8228,Granit Xhaka,52,NO,NO
2443,1498,2018,74,Suiza,8190,Xherdan Shaqiri,90,NO,NO
2444,1499,2018,11,Brasil,1750,Paulinho,36,NO,NO
2445,1499,2018,11,Brasil,1804,Thiago Silva,68,NO,NO
2446,1500,2018,74,Suiza,8076,Blerim Dzemaili,31,NO,NO
2447,1500,2018,74,Suiza,8074,Josip Drmic,88,NO,NO
2448,1500,2018,22,Costa Rica,2061,Kendall Waston,56,NO,NO
2449,1500,2018,22,Costa Rica,8193,Yann Sommer,90,NO,SI
2450,1501,2018,56,México,7772,Hirving Lozano,35,NO,NO
2451,1502,2018,73,Suecia,3393,Andreas Granqvist,65,SI,NO
2452,1503,2018,1,Alemania,6257,Marco Reus,48,NO,NO
2453,1503,2018,1,Alemania,6189,Toni Kroos,90,NO,NO
2454,1503,2018,73,Suecia,3527,Ola Toivonen,32,NO,NO
2455,1504,2018,21,Corea del Sur,7086,Heung-Min Son,90,NO,NO
2456,1504,2018,56,México,7890,Carlos Vela,26,SI,NO
2457,1504,2018,56,México,7753,Javier Hernandez,66,NO,NO
2458,1505,2018,21,Corea del Sur,7028,Young-Gwon Kim,90,NO,NO
2459,1505,2018,21,Corea del Sur,7086,Heung-Min Son,90,NO,NO
2460,1506,2018,73,Suecia,3353,Ludwig Augustinsson,50,NO,NO
2461,1506,2018,73,Suecia,3393,Andreas Granqvist,62,SI,NO
2462,1506,2018,73,Suecia,7639,Edson Álvarez,74,NO,SI
2463,1507,2018,13,Bélgica,6655,Dries Mertens,47,NO,NO
2464,1507,2018,13,Bélgica,6648,Romelu Lukaku,69,NO,NO
2465,1507,2018,13,Bélgica,6648,Romelu Lukaku,75,NO,NO
2466,1508,2018,78,Túnez,7248,Ferjani Sassi,35,SI,NO
2467,1508,2018,44,Inglaterra,1312,Harry Kane,11,NO,NO
2468,1508,2018,44,Inglaterra,1312,Harry Kane,90,NO,NO
2469,1509,2018,13,Bélgica,6628,Eden Hazard,6,SI,NO
2470,1509,2018,13,Bélgica,6648,Romelu Lukaku,16,NO,NO
2471,1509,2018,13,Bélgica,6648,Romelu Lukaku,45,NO,NO
2472,1509,2018,13,Bélgica,6628,Eden Hazard,51,NO,NO
2473,1509,2018,13,Bélgica,6550,Michy Batshuayi,90,NO,NO
2474,1509,2018,78,Túnez,7176,Dylan Bronn,18,NO,NO
2475,1509,2018,78,Túnez,7220,Wahbi Khazri,90,NO,NO
2476,1510,2018,44,Inglaterra,1406,John Stones,8,NO,NO
2477,1510,2018,44,Inglaterra,1312,Harry Kane,22,SI,NO
2478,1510,2018,44,Inglaterra,1326,Jesse Lingard,36,NO,NO
2479,1510,2018,44,Inglaterra,1406,John Stones,40,NO,NO
2480,1510,2018,44,Inglaterra,1312,Harry Kane,45,SI,NO
2481,1510,2018,44,Inglaterra,1312,Harry Kane,62,NO,NO
2482,1510,2018,61,Panamá,8414,Felipe Baloy,78,NO,NO
2483,1511,2018,13,Bélgica,6640,Adnan Januzaj,51,NO,NO
2484,1512,2018,61,Panamá,7233,Yassine Meriah,33,NO,SI
2485,1512,2018,78,Túnez,7167,Fakhreddine Ben Youssef,51,NO,NO
2486,1512,2018,78,Túnez,7220,Wahbi Khazri,66,NO,NO
2487,1513,2018,64,Polonia,3100,Grzegorz Krychowiak,86,NO,NO
2488,1513,2018,70,Senegal,3046,Thiago Cionek,37,NO,SI
2489,1513,2018,70,Senegal,1064,M'Baye Niang,60,NO,NO
2490,1514,2018,19,Colombia,2709,Juan Quintero,39,NO,NO
2491,1514,2018,53,Japón,106,Shinji Kagawa,6,SI,NO
2492,1514,2018,53,Japón,156,Yuya Osako,73,NO,NO
2493,1515,2018,19,Colombia,2691,Yerry Mina,40,NO,NO
2494,1515,2018,19,Colombia,2667,Radamel Falcao,70,NO,NO
2495,1515,2018,19,Colombia,2658,Juan Guillermo Cuadrado,75,NO,NO
2496,1516,2018,53,Japón,99,Takashi Inui,34,NO,NO
2497,1516,2018,53,Japón,94,Keisuke Honda,78,NO,NO
2498,1516,2018,70,Senegal,1047,Sadio Mané,11,NO,NO
2499,1516,2018,70,Senegal,1075,Moussa Wagué,71,NO,NO
2500,1517,2018,64,Polonia,3031,Jan Bednarek,59,NO,NO
2501,1518,2018,19,Colombia,2691,Yerry Mina,74,NO,NO
2502,1567,2018,80,Uruguay,5841,Edinson Cavani,7,NO,NO
2503,1567,2018,80,Uruguay,5841,Edinson Cavani,62,NO,NO
2504,1567,2018,65,Portugal,3292,Pepe,55,NO,NO
2505,1568,2018,36,Francia,3930,Antoine Griezmann,13,SI,NO
2506,1568,2018,36,Francia,4003,Benjamin Pavard,57,NO,NO
2507,1568,2018,36,Francia,3992,Kylian Mbappé,64,NO,NO
2508,1568,2018,36,Francia,3992,Kylian Mbappé,68,NO,NO
2509,1568,2018,6,Argentina,5238,Angel Di Maria,41,NO,NO
2510,1568,2018,6,Argentina,5317,Gabriel Mercado,48,NO,NO
2511,1568,2018,6,Argentina,5151,Sergio Agüero,90,NO,NO
2512,1569,2018,34,España,306,Sergei Ignashevich,12,NO,SI
2513,1569,2018,69,Rusia,289,Artem Dzyuba,41,SI,NO
2514,1570,2018,24,Croacia,1122,Mario Mandzukic,4,NO,NO
2515,1570,2018,26,Dinamarca,4230,Mathias Jørgensen,1,NO,NO
2516,1571,2018,11,Brasil,1735,Neymar Jr.,51,NO,NO
2517,1571,2018,11,Brasil,1786,Roberto Firmino,88,NO,NO
2518,1572,2018,13,Bélgica,6748,Jan Vertonghen,69,NO,NO
2519,1572,2018,13,Bélgica,6619,Marouane Fellaini,74,NO,NO
2520,1572,2018,13,Bélgica,6572,Nacer Chadli,90,NO,NO
2521,1572,2018,53,Japón,89,Genki Haraguchi,48,NO,NO
2522,1572,2018,53,Japón,99,Takashi Inui,52,NO,NO
2523,1573,2018,73,Suecia,3388,Emil Forsberg,66,NO,NO
2524,1574,2018,19,Colombia,2691,Yerry Mina,90,NO,NO
2525,1574,2018,44,Inglaterra,1312,Harry Kane,57,SI,NO
2526,1575,2018,36,Francia,4063,Raphael Varane,40,NO,NO
2527,1575,2018,36,Francia,3930,Antoine Griezmann,61,NO,NO
2528,1576,2018,11,Brasil,1773,Renato Augusto,76,NO,NO
2529,1576,2018,13,Bélgica,1627,Fernandinho,13,NO,SI
2530,1576,2018,13,Bélgica,6588,Kevin De Bruyne,31,NO,NO
2531,1577,2018,69,Rusia,274,Denis Cheryshev,31,NO,NO
2532,1577,2018,69,Rusia,293,Mário Fernandes,115,NO,NO
2533,1577,2018,24,Croacia,1111,Andrej Kramarić,39,NO,NO
2534,1577,2018,24,Croacia,1161,Domagoj Vida,101,NO,NO
2535,1578,2018,44,Inglaterra,1330,Harry Maguire,30,NO,NO
2536,1578,2018,44,Inglaterra,1195,Dele Alli,59,NO,NO
2537,1579,2018,36,Francia,4059,Samuel Umtiti,51,NO,NO
2538,1580,2018,24,Croacia,1129,Ivan Perisic,68,NO,NO
2539,1580,2018,24,Croacia,1122,Mario Mandzukic,109,NO,NO
2540,1580,2018,44,Inglaterra,1413,Kieran Trippier,5,NO,NO
2541,1581,2018,13,Bélgica,6656,Thomas Meunier,4,NO,NO
